pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
HP:0007430	DPs	Generalized edema	cause	-0.050041237	0.273712737127371	0.932497998021574	3	640	22	3631	PIEZO1(rs9925171),PIEZO1(rs117449544),PIEZO1(rs79274301)
HP:0025546	DPs	Abnormal mean corpuscular hemoglobin concentration	pleio	0.038402334	0.273712737127371	0.990196078431373	2	396	18	1830	RHAG(rs2396912),CFH(rs519839)
HP:0012420	DPs	Meconium stained amniotic fluid	cause	-0.0358859	0.273712737127371	0.932497998021574	2	641	9	9269	ADNP(rs2426212),ABCB11(rs114932341)
HP:0011395	DPs	Aplasia/Hypoplasia of the cochlea	pleio	0.03525334	0.273712737127371	0.990196078431373	2	396	10	4365	FOXP2(rs79606018),FOXP2(rs114784365)
HP:0000961	DPs	Cyanosis	cause	-0.22777639	0.27445652173913	0.932497998021574	14	629	95	22	TCF4(rs613872),RTEL1(rs3787089),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),SCN8A(rs115692430),HLA-DRB1(rs71540412),FUCA1(rs35993651),SCN2A(rs1867864),HLA-DRB1(rs17879995),CYB5R3(rs6002817),LMNA(rs11578696),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922),SCN4A(rs72851170)
HP:0002280	DPs	Enlarged cisterna magna	cause	-0.13361898	0.27445652173913	0.932497998021574	8	635	50	1116	CLP1(rs7117878),SH3PXD2B(rs2163790),PLCH1(rs4234307),CTU2(rs6500490),PIGU(rs143220569),RAC1(rs34566236),FLNB(rs4343595),EDEM3(rs144511093)
HP:0000103	DPs	Polyuria	cause	-0.04934491	0.27445652173913	0.932497998021574	3	640	31	10933	PTPN22(rs9429730),SLC41A1(rs1772159),RRAGD(rs13217501)
HP:0025405	DPs	Visual fixation instability	pleio	0.0373765	0.27445652173913	0.990196078431373	2	396	8	2419	VPS4A(rs55955633),ASPA(rs12601330)
HP:0000215	DPs	Thick upper lip vermilion	cause	-0.0372397	0.27445652173913	0.932497998021574	2	641	21	4412	NSUN2(rs4145103),TOE1(rs3219463)
HP:0007185	DPs	Loss of consciousness	pleio	0.0337268	0.27445652173913	0.990196078431373	2	396	20	4032	HNF1A(rs1169294),NAB2(rs324020)
HP:0011897	DPs	Neutrophilia	pleio	0.061092283	0.275204359673025	0.990196078431373	3	395	20	9185	ASXL1(rs8182876),ASXL1(rs2295762),MVK(rs7954144)
HP:0000309	DPs	Abnormal midface morphology	pleio	0.902941796	0.275956284153005	0.990196078431373	53	345	515	10120	RPS26(rs1131017),TCF20(rs5996139),FAM20C(rs142807746),ASXL1(rs8182876),CTNND2(rs11747850),MBD5(rs10198081),PITX2(rs2276966),SETBP1(rs7243770),IREB2(rs11072765),BPTF(rs60856912),NTRK1(rs2644600),RAI1(rs941449),ASXL1(rs2295762),SP7(rs61928076),PRKCZ(rs3128319),CNOT1(rs950844),PRDM16(rs115611297),RDH11(rs78141625),TCF4(rs73492933),LTBP1(rs2167973),DHODH(rs8046916),BANF1(rs1786172),HOXB1(rs7207109),CTNND2(rs7445009),EDNRA(rs80127554)
HP:0005346	DPs	Abnormal facial expression	cause	-0.354397987	0.275956284153005	0.932497998021574	23	620	157	8492	GMPPB(rs7628207),DMXL2(rs4775950),PABPN1(rs45528934),MYL1(rs7592060),TXNL4A(rs112271335),HLA-DQB1(rs41544112),ASXL3(rs12957087),HLA-DQB1(rs75128960),SCN2A(rs1867864),TH(rs77909323),TXNL4A(rs1077510),HLA-DQB1(rs9274454),PLAA(rs12376190),PMP22(rs1804193),GATAD2B(rs12129468),HSPG2(rs141785896),HLA-DQB1(rs3828785),MYL2(rs3825389),PAX6(rs4440995),ATXN2(rs61944384),CLN3(rs117488909),KCNJ6(rs2836034),POMT2(rs2270421)
HP:0002829	DPs	Arthralgia	pleio	0.265505049	0.275956284153005	0.990196078431373	15	383	174	8847	PRTN3(rs631822),NFKB2(rs12772374),ASXL1(rs8182876),ANKH(rs258360),ASXL1(rs2295762),IL23R(rs79330259),GNB2(rs117960080),CTNNB1(rs62258384),SLC22A4(rs11739484),RUNX1(rs149331216),RUNX1(rs149331216),COL11A2(rs1799911),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518),MVK(rs7954144)
HP:0031434	DPs	Abnormal prosody	pleio	0.13178266	0.275956284153005	0.990196078431373	7	391	62	8564	CTNND2(rs11747850),FOXP2(rs79606018),STAT5B(rs6503691),GRB10(rs3779072),CTNND2(rs7445009),MTX2(rs72922877),FOXP2(rs114784365)
HP:0000071	DPs	Ureteral stenosis	pleio	0.109825238	0.275956284153005	0.990196078431373	6	392	31	3524	PRTN3(rs631822),SETBP1(rs7243770),YY1(rs4905941),SETBP1(rs117763335),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
HP:0009777	DPs	Absent thumb	cause	-0.08692586	0.275956284153005	0.932497998021574	5	638	51	208	RPL11(rs2280437),RFWD3(rs58136167),FANCL(rs848286),RPL9(rs2687958),DONSON(rs2834239)
HP:0003368	DPs	Abnormal femoral head morphology	pleio	0.076186858	0.275956284153005	0.990196078431373	4	394	83	9520	TG(rs6988193),MTX2(rs72922877),RSPRY1(rs111474316),COL11A2(rs1799911)
HP:0000752	DPs	Hyperactivity	cause	-1.365470366	0.276712328767123	0.932497998021574	95	548	484	3020	FOXP2(rs12672683),KIF15(rs10514710),DPYD(rs61787778),ANKRD11(rs3114881),CDH11(rs973199),DMXL2(rs4775950),TNRC6B(rs62236842),TNIK(rs9855285),CSGALNACT1(rs7011587),ADNP(rs2426212),SEC24C(rs10824032),NLGN1(rs583514),WWOX(rs12828),IGF2(rs3213229),TSHR(rs8022600),CAMTA1(rs77382329),SPG7(rs12929292),AGO2(rs7009635),SIM1(rs423823),NSUN2(rs4145103),HLA-DRB1(rs575662827),MADD(rs74236439),HLA-DRB1(rs145244672),SCN8A(rs115692430),ADSL(rs17001863)
HP:0001549	DPs	Abnormal ileum morphology	pleio	0.07532351	0.276712328767123	0.990196078431373	4	394	33	6583	RELA(rs732072),FANCD2(rs73016516),BRCA1(rs8176310),RAD51(rs11638204)
HP:0006479	DPs	Abnormal dental pulp morphology	cause	-0.04970983	0.276712328767123	0.932497998021574	3	640	48	11058	RTEL1(rs3787089),FGFR1(rs78403306),WDR35(rs1595415)
HP:0007460	DPs	Autoamputation of digits	pleio	0.0357934	0.276712328767123	0.990196078431373	2	396	13	9078	NTRK1(rs2644600),SPTLC2(rs2364578)
HP:0011389	DPs	Functional abnormality of the inner ear	cause	-2.0064799318	0.277472527472527	0.932497998021574	143	500	926	2869	GMPPB(rs7628207),DCC(rs12968428),FOXP2(rs12672683),PRPF3(rs2797653),VPS33B(rs8026678),DDB2(rs3758667),EYS(rs354365),CDH11(rs973199),CRYM(rs226059),EYS(rs961518),DMXL2(rs4775950),PDE1C(rs10233473),USH2A(rs185920786),PRDM16(rs4648456),SEMA3C(rs7797670),EPS15L1(rs73511172),VEZF1(rs79121083),TMEM132E(rs4795938),PTPN22(rs9429730),CATSPER2(rs2447216),CDH23(rs7070424),PROK2(rs10779992),COX11(rs17817950),SEMA3C(rs76813335),DCC(rs77702046)
HP:0002644	DPs	Abnormal pelvic girdle bone morphology	cause	-1.1296269438	0.277472527472527	0.932497998021574	79	564	525	8843	GMPPB(rs7628207),TRAIP(rs62260723),VPS33B(rs8026678),ANKRD11(rs3114881),GALNS(rs12598981),SH3PXD2B(rs2163790),PRDM16(rs4648456),CSGALNACT1(rs7011587),PTPN22(rs9429730),RFWD3(rs58136167),MYL1(rs7592060),RYR3(rs35945042),UNC45A(rs6496740),SIM1(rs423823),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),CTBP1(rs1265922),TGFB1(rs75621460),PLCH1(rs4234307),FGFR1(rs78403306),SETBP1(rs1868755),HLA-DRB1(rs71540412),AXIN1(rs17136255),SPEG(rs4674406),FANCL(rs848286)
HP:0001162	DPs	Postaxial hand polydactyly	pleio	0.13510958	0.277472527472527	0.990196078431373	7	391	79	7512	GDF5(rs58029146),CD96(rs9827344),SETBP1(rs7243770),DYNLT2B(rs7631913),IFT172(rs13001266),SETBP1(rs117763335),GLI3(rs6974454)
HP:0004796	DPs	Gastrointestinal obstruction	cause	-0.130234356	0.277472527472527	0.932497998021574	8	635	82	5396	SEMA3C(rs7797670),PTPN22(rs9429730),SEMA3C(rs76813335),TGFB1(rs75621460),NOTCH3(rs190092274),EXT2(rs116992128),CLCA4(rs74100411),GDNF(rs143142348)
HP:0040082	DPs	Happy demeanor	pleio	0.077874973	0.277472527472527	0.990196078431373	4	394	24	10855	ASXL1(rs8182876),ASXL1(rs2295762),TCF4(rs73492933),ZSWIM6(rs116528067)
HP:0100238	DPs	Synostosis involving bones of the upper limbs	pleio	0.087813055	0.278236914600551	0.990196078431373	5	393	110	8399	GDF5(rs58029146),SETBP1(rs7243770),DHODH(rs8046916),SETBP1(rs117763335),RASA2(rs7633648)
HP:0011704	DPs	Sick sinus syndrome	cause	-0.07045877	0.278236914600551	0.932497998021574	4	639	26	7439	KCND3(rs197422),RYR2(rs2819742),SCN3B(rs1296514),KCND3(rs148987206)
HP:0003311	DPs	Hypoplasia of the odontoid process	cause	-0.05451601	0.278236914600551	0.932497998021574	3	640	20	285	GALNS(rs12598981),COMP(rs61739916),FLNB(rs4343595)
HP:0011198	DPs	EEG with generalized epileptiform discharges	cause	-0.586449819	0.279005524861878	0.932497998021574	40	603	239	2845	SLC39A8(rs13107325),CTNNA2(rs1434077),DMXL2(rs4775950),GOLGA2(rs79027662),SLC12A5(rs9074),GRIN2B(rs7134291),WWOX(rs12828),STX1B(rs9926533),SAMD12(rs62531926),SCN8A(rs115692430),KCNC2(rs11180344),TGFB1(rs75621460),GABRB2(rs6896537),HMGCL(rs2473375),SETBP1(rs1868755),DHDDS(rs3127011),ASNS(rs6959868),GAD1(rs12185692),SCN2A(rs1867864),D2HGDH(rs34290285),AKT3(rs78631843),TRAPPC12(rs2324567),CELF2(rs622034),UGDH(rs6848201),IER3IP1(rs80006910)
HP:0100728	DPs	Germ cell neoplasia	cause	-0.11177204	0.279005524861878	0.932497998021574	7	636	38	8628	OPCML(rs7938407),WWOX(rs12828),IGF2(rs3213229),SETBP1(rs1868755),DHX37(rs7953914),MAP3K1(rs76015971),PAX6(rs4440995)
HP:0006000	DPs	Ureteral obstruction	pleio	0.109825238	0.279005524861878	0.990196078431373	6	392	36	2125	PRTN3(rs631822),SETBP1(rs7243770),YY1(rs4905941),SETBP1(rs117763335),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
HP:0012094	DPs	Abnormal pancreas size	pleio	0.10142321	0.279005524861878	0.990196078431373	5	393	28	3039	WNT7B(rs28971325),HNF1A(rs1169294),CNOT1(rs950844),STAT3(rs17884004),GLIS3(rs7873636)
HP:0011900	DPs	Hypofibrinogenemia	pleio	0.091804434	0.279005524861878	0.990196078431373	5	393	33	10193	PML(rs743581),STAT5B(rs6503691),STAT3(rs17884004),FIP1L1(rs185064333),CFH(rs519839)
HP:0006580	DPs	Portal fibrosis	pleio	0.05715967	0.279005524861878	0.990196078431373	3	395	16	8710	DCDC2(rs9295620),SLC25A13(rs10156143),ADK(rs4638254)
HP:0012732	DPs	Anorectal anomaly	pleio	0.21958926	0.279778393351801	0.990196078431373	12	386	144	7385	DOCK2(rs77558278),SLC9A3(rs72700688),EPCAM(rs10172635),MSH2(rs7601652),ATM(rs228595),STAT3(rs17884004),EDNRA(rs80127554),DOCK2(rs11740661),SEC23B(rs74684463),SDHA(rs185038),NCF2(rs12753665),PDGFRA(rs185064333)
HP:0002883	DPs	Hyperventilation	pleio	0.077064446	0.279778393351801	0.990196078431373	4	394	29	1746	NRXN1(rs11125325),TCF4(rs73492933),JRK(rs4736366),JRK(rs78169764)
HP:0001998	DPs	Neonatal hypoglycemia	cause	-0.05354588	0.279778393351801	0.932497998021574	3	640	38	8938	IGF2(rs3213229),MADD(rs74236439),INS(rs3842752)
HP:0009942	DPs	Duplication of thumb phalanx	cause	-0.05073189	0.279778393351801	0.932497998021574	3	640	58	9132	RPL11(rs2280437),ACTG1(rs1135989),RPL9(rs2687958)
HP:0000934	DPs	Chondrocalcinosis	pleio	0.035820789	0.279778393351801	0.990196078431373	2	396	18	4001	ANKH(rs258360),CDC73(rs185993196)
HP:0003028	DPs	Abnormality of the ankle	cause	-0.374086599	0.280555555555556	0.932497998021574	25	618	160	10985	DAG1(rs9871024),ANO5(rs6483833),PIEZO1(rs9925171),PTPN22(rs9429730),DPM1(rs2426213),STUB1(rs78410329),STX1B(rs9926533),HTT(rs59613878),PSAP(rs74234126),ANO10(rs78301985),SCN2A(rs1867864),ORAI1(rs3825175),LMNA(rs11578696),COMP(rs61739916),PIEZO1(rs117449544),EXT2(rs116992128),STAT4(rs3024935),MYL2(rs3825389),COL9A1(rs12154117),LIMK1(rs802092),RFC2(rs178975),COL9A2(rs75996151),COL9A3(rs150275902),SGCA(rs55711850),PIEZO1(rs79274301)
HP:0008034	DPs	Abnormal iris pigmentation	pleio	0.24129104	0.280555555555556	0.990196078431373	13	385	132	2653	BLOC1S6(rs4337250),PITX2(rs2276966),HPS6(rs3737243),PRKCZ(rs3128319),PRDM16(rs115611297),IMPG1(rs1326170),ADGRV1(rs73177409),PEX16(rs111927685),TP63(rs75664567),PRDM16(rs61759203),MAPK1(rs138649538),USH2A(rs12067972),RASA2(rs7633648)
HP:0030948	DPs	Elevated gamma-glutamyltransferase level	pleio	0.09547744	0.280555555555556	0.990196078431373	5	393	39	2082	DCDC2(rs9295620),SLC51A(rs17852687),CNOT1(rs950844),SLC25A13(rs10156143),MRPL3(rs9289390)
HP:0011924	DPs	Decreased activity of mitochondrial complex III	cause	-0.07158834	0.280555555555556	0.932497998021574	4	639	37	1146	RARS2(rs2295086),GATC(rs7137953),RARS2(rs28381451),FBXL4(rs7771685)
HP:0001525	DPs	Severe failure to thrive	pleio	0.07128464	0.280555555555556	0.990196078431373	4	394	14	7515	ASXL1(rs8182876),ASXL1(rs2295762),ZFP57(rs115461959),FIG4(rs141420788)
HP:0007807	DPs	Optic nerve compression	cause	-0.06665395	0.280555555555556	0.932497998021574	4	639	12	1570	CDH23(rs7070424),TGFB1(rs75621460),CDH23(rs3998530),USP48(rs35994880)
HP:0012741	DPs	Unilateral cryptorchidism	cause	-0.0523975	0.280555555555556	0.932497998021574	3	640	13	10593	IGF2(rs3213229),ADARB1(rs422870),XYLT2(rs12451299)
HP:0000002	DPs	Abnormality of body height	cause	-2.6532206848	0.28133704735376	0.932497998021574	189	454	1277	4676	TRAIP(rs62260723),SLC39A8(rs13107325),PCCB(rs9812513),VPS33B(rs8026678),KIF15(rs10514710),DDB2(rs3758667),CTNNA2(rs1434077),NBAS(rs56023655),ANKRD11(rs3114881),GALNS(rs12598981),PIEZO1(rs9925171),KDELR2(rs58074950),DMXL2(rs4775950),PRDM16(rs4648456),ITGB6(rs72623113),RPL11(rs2280437),SEMA3C(rs7797670),CSGALNACT1(rs7011587),WDR73(rs2271432),PTPN22(rs9429730),CAMK2G(rs7098444),ADNP(rs2426212),WDPCP(rs6710230),SETD1A(rs4889603),SEC24C(rs10824032)
HP:0012733	DPs	Macule	cause	-0.480405688	0.28133704735376	0.932497998021574	32	611	201	6509	DDB2(rs3758667),DHX30(rs13079407),SH3PXD2B(rs2163790),PRDM16(rs4648456),RTEL1(rs3787089),RFWD3(rs58136167),IGF2(rs3213229),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DQB1(rs41544112),SETBP1(rs1868755),HLA-DRB1(rs71540412),HLA-DQB1(rs75128960),FANCL(rs848286),MSH6(rs78888036),NBN(rs117336080),GNA11(rs17749145),HLA-DRB1(rs17879995),MMP23B(rs192679506),LMNA(rs11578696),GNAS(rs185799410),NCF4(rs34320195),HLA-DQB1(rs9274454),HSPG2(rs141785896),HLA-DRB1(rs9269300)
HP:0002577	DPs	Abnormal stomach morphology	cause	-0.427372144	0.28133704735376	0.932497998021574	28	615	234	1387	DCC(rs12968428),TCF4(rs613872),PRDM16(rs4648456),WDR73(rs2271432),DCC(rs77702046),CAMTA1(rs77382329),RAD54B(rs2919668),MUTYH(rs3219489),ZEB2(rs3806475),LRBA(rs17588356),HDAC4(rs62182931),MSH6(rs78888036),MMP23B(rs192679506),ADAMTS3(rs75702808),NFKB1(rs2926005),NCF4(rs34320195),EXT2(rs116992128),HSPG2(rs141785896),MLH3(rs108621),BCR(rs5996488),GLIS3(rs714868),LIMK1(rs802092),IRF1(rs12153431),CAMTA1(rs117971591),MGMT(rs80327723)
HP:0011495	DPs	Abnormal corneal epithelium morphology	pleio	0.12670368	0.28133704735376	0.990196078431373	7	391	92	8506	EPCAM(rs10172635),NTRK1(rs2644600),SDR9C7(rs840161),TGFBI(rs2072239),IL23R(rs79330259),CHST6(rs186094862),TP63(rs75664567)
HP:0011734	DPs	Central adrenal insufficiency	pleio	0.08146658	0.28133704735376	0.990196078431373	4	394	17	17	NFKB2(rs12772374),BRAF(rs77207598),CTNNB1(rs62258384),GLI3(rs6974454)
HP:0032231	DPs	Hypochromia	cause	-0.050041237	0.28133704735376	0.932497998021574	3	640	12	2313	PIEZO1(rs9925171),PIEZO1(rs117449544),PIEZO1(rs79274301)
HP:0025259	DPs	Stiff elbow	pleio	0.03261449	0.28133704735376	0.990196078431373	2	396	2	3709	SETBP1(rs7243770),SETBP1(rs117763335)
HP:0100259	DPs	Postaxial polydactyly	cause	-0.25215491	0.282122905027933	0.932497998021574	16	627	125	11184	KIAA0825(rs7737779),KIAA0825(rs9314102),WDPCP(rs6710230),IFT57(rs9883627),SDCCAG8(rs3897821),SETBP1(rs1868755),CTU2(rs6500490),CC2D2A(rs2041672),AKT3(rs78631843),B9D2(rs11466310),PLAA(rs12376190),IFT74(rs586213),WDR35(rs1595415),LMBR1(rs371922969),IFT80(rs116129646),TCTN1(rs16940912)
HP:0030272	DPs	Abnormal erythrocyte enzyme concentration or activity	cause	-0.06950518	0.282122905027933	0.932497998021574	4	639	40	6941	RPL11(rs2280437),PHKG2(rs368728198),ARG1(rs74707177),RPL9(rs2687958)
HP:0002612	DPs	Congenital hepatic fibrosis	pleio	0.038639061	0.282122905027933	0.990196078431373	2	396	40	8490	DCDC2(rs9295620),NOTCH1(rs11574889)
HP:0001660	DPs	Truncus arteriosus	pleio	0.035216916	0.282122905027933	0.990196078431373	2	396	21	7115	NEK8(rs12952249),MAPK1(rs138649538)
HP:0008061	DPs	Aplasia/Hypoplasia of the retina	pleio	0.03132105	0.282122905027933	0.990196078431373	2	396	49	10179	HPS6(rs3737243),NEU1(rs2507954)
HP:0000823	DPs	Delayed puberty	cause	-0.577474528	0.282913165266106	0.932497998021574	39	604	175	10987	DCC(rs12968428),CDH23(rs7070424),PROK2(rs10779992),ALX4(rs7118653),WWOX(rs12828),STUB1(rs78410329),DCC(rs77702046),PHKG2(rs368728198),GNRH1(rs6185),TGFB1(rs75621460),HLA-DQA1(rs34857804),HLA-DQA1(rs570325373),HLA-DQB1(rs41544112),FGFR1(rs78403306),HLA-DQA1(rs115711192),STAT1(rs2066793),PNPLA6(rs10417594),HLA-DQB1(rs75128960),FEZF1(rs58938116),CDH23(rs3998530),SOX11(rs77996007),HLA-DQA1(rs9273272),HLA-DQA1(rs28621855),RRAS(rs113751054),LMNA(rs11578696)
HP:0000245	DPs	Abnormal paranasal sinus morphology	pleio	0.217767368	0.282913165266106	0.990196078431373	12	386	159	7926	PRTN3(rs631822),NFKB2(rs12772374),SLC9A3(rs72700688),ATM(rs228595),EDNRA(rs80127554),NCF2(rs12753665),TAPBP(rs1800837),RNF168(rs4393941),IL21R(rs3093387),PIK3R1(rs77119174),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
HP:0007210	DPs	Lower limb amyotrophy	cause	-0.14369154	0.282913165266106	0.932497998021574	9	634	66	3080	ANO5(rs6483833),CPT1C(rs721885),GNE(rs4878648),FARS2(rs11758527),SLC12A6(rs36109983),LMNA(rs11578696),CPT1C(rs59755901),PMP22(rs1804193),GNE(rs7044157)
HP:0003093	DPs	Limited hip extension	cause	-0.05178854	0.282913165266106	0.932497998021574	3	640	5	9532	DST(rs9475709),COMP(rs61739916),CHST3(rs149423768)
HP:0000800	DPs	Cystic renal dysplasia	pleio	0.0405686	0.282913165266106	0.990196078431373	2	396	8	283	NEK8(rs12952249),TBC1D24(rs113480613)
HP:0011370	DPs	Recurrent cutaneous fungal infections	pleio	0.145290453	0.283707865168539	0.990196078431373	8	390	52	742	DOCK2(rs77558278),IL7R(rs7717955),STAT3(rs17884004),BRAF(rs77207598),DOCK2(rs11740661),IL17RC(rs279544),CARMIL2(rs9972635),MVK(rs7954144)
HP:0001662	DPs	Bradycardia	cause	-0.127746965	0.283707865168539	0.932497998021574	8	635	83	195	DST(rs9475709),TSHR(rs8022600),COQ4(rs7850697),MMACHC(rs9729395),LMNA(rs11578696),ECHS1(rs192155878),SCN4A(rs72851170),ANK2(rs72673410)
HP:0011648	DPs	Patent ductus arteriosus after birth at term	pleio	0.06044784	0.283707865168539	0.990196078431373	3	395	3	5959	FOXP2(rs79606018),BPTF(rs60856912),FOXP2(rs114784365)
HP:0010444	DPs	Pulmonary insufficiency	cause	-0.05250477	0.283707865168539	0.932497998021574	3	640	20	5151	RTEL1(rs3787089),INVS(rs7864494),DNAL1(rs2018718)
HP:0005764	DPs	Polyarticular arthritis	cause	-0.03610264	0.283707865168539	0.932497998021574	2	641	17	1580	PTPN22(rs9429730),SLC22A4(rs3828671)
HP:0001657	DPs	Prolonged QT interval	pleio	0.03464325	0.283707865168539	0.990196078431373	2	396	44	6441	BPTF(rs60856912),TECRL(rs116272557)
HP:0032039	DPs	Abnormality of the ocular adnexa	cause	-2.8753617878	0.284507042253521	0.932497998021574	207	436	1352	707	TRAIP(rs62260723),FOXP2(rs12672683),TCF4(rs613872),KIF15(rs10514710),DPYD(rs61787778),DDB2(rs3758667),NBAS(rs56023655),DHX30(rs13079407),ANKRD11(rs3114881),APOB(rs1469513),CTNND1(rs80304923),PIEZO1(rs9925171),CLP1(rs7117878),CDH11(rs973199),DMXL2(rs4775950),SH3PXD2B(rs2163790),PRDM16(rs4648456),ITGB6(rs72623113),TNRC6B(rs62236842),RPL11(rs2280437),HR(rs6557830),CSGALNACT1(rs7011587),WDR73(rs2271432),PTPN22(rs9429730),CAMK2G(rs7098444)
HP:0006288	DPs	Advanced eruption of teeth	pleio	0.058018593	0.284507042253521	0.990196078431373	3	395	38	2882	FAM20C(rs142807746),GLI3(rs6974454),ZSWIM6(rs116528067)
HP:0009161	DPs	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	cause	-0.0530434	0.284507042253521	0.932497998021574	3	640	17	7116	IGF2(rs3213229),TFAP2B(rs62405438),SRCAP(rs9928572)
HP:0040130	DPs	Abnormal circulating iron concentration	pleio	0.05286747	0.284507042253521	0.990196078431373	3	395	17	4217	CP(rs34654392),SLC11A2(rs224446),TFR2(rs4729600)
HP:0031589	DPs	Suicidal ideation	pleio	0.0513831	0.284507042253521	0.990196078431373	3	395	19	298	DCDC2(rs9295620),BRAF(rs77207598),FIG4(rs141420788)
HP:0001460	DPs	Aplasia/Hypoplasia involving the skeletal musculature	pleio	0.0401638	0.284507042253521	0.990196078431373	2	396	43	3923	SCN4A(rs41280108),DAG1(rs143719425)
HP:0001218	DPs	Autoamputation	pleio	0.0357934	0.284507042253521	0.990196078431373	2	396	16	4500	NTRK1(rs2644600),SPTLC2(rs2364578)
HP:0010665	DPs	Bilateral coxa valga	pleio	0.03201546	0.284507042253521	0.990196078431373	2	396	10	3757	COG8(rs72795282),CCDC47(rs75208831)
HP:0032180	DPs	Abnormal circulating metabolite concentration	cause	-2.394634627	0.285310734463277	0.932497998021574	171	472	1178	5000	GMPPB(rs7628207),TARS2(rs7553867),SLC39A8(rs13107325),TCF4(rs613872),PCCB(rs9812513),VPS33B(rs8026678),DAG1(rs9871024),ANO5(rs6483833),NBAS(rs56023655),GATB(rs9998462),APOB(rs1469513),PIEZO1(rs9925171),TRAF3(rs8006649),GOLGA2(rs79027662),HR(rs6557830),PABPN1(rs45528934),WDR73(rs2271432),PTPN22(rs9429730),WDPCP(rs6710230),CDH23(rs7070424),SEC24C(rs10824032),DPM1(rs2426213),SLC2A2(rs73169730),PTPRO(rs56354312),MYL1(rs7592060)
HP:0000601	DPs	Hypotelorism	cause	-0.203772499	0.285310734463277	0.932497998021574	13	630	118	3109	SLC35A1(rs2300905),WDR73(rs2271432),NSUN2(rs4145103),FREM1(rs10961698),DCLRE1B(rs11552449),PLCH1(rs4234307),FGFR1(rs78403306),KCTD1(rs111814786),DCLRE1B(rs6674384),STIL(rs140576426),WDR35(rs1595415),CDK19(rs706931),STIM1(rs139546951)
HP:0008081	DPs	Pes valgus	pleio	0.15126992	0.285310734463277	0.990196078431373	8	390	43	9283	GDF5(rs58029146),MBD5(rs10198081),SCN4A(rs41280108),RAI1(rs941449),TCF4(rs73492933),REEP1(rs74800771),GNB2(rs117960080),COL12A1(rs145412262)
HP:0008689	DPs	Bilateral cryptorchidism	cause	-0.096304402	0.285310734463277	0.932497998021574	6	637	48	8016	CDH11(rs973199),ALX4(rs7118653),FARS2(rs11758527),WDR37(rs4880771),PAICS(rs7694047),ALX4(rs76847682)
HP:0002745	DPs	Oral leukoplakia	cause	-0.06817919	0.285310734463277	0.932497998021574	4	639	23	6446	RTEL1(rs3787089),DCLRE1B(rs11552449),KRT16(rs7406899),DCLRE1B(rs6674384)
HP:0004295	DPs	Abnormal gastric mucosa morphology	pleio	0.05292762	0.285310734463277	0.990196078431373	3	395	41	9946	ABCC2(rs79231974),STAT3(rs17884004),CISD2(rs113827356)
HP:0030521	DPs	Bitemporal hemianopia	cause	-0.04783192	0.285310734463277	0.932497998021574	3	640	11	9992	CDH23(rs7070424),CDH23(rs3998530),AIP(rs35787427)
HP:0012852	DPs	Hepatic bridging fibrosis	cause	-0.03410826	0.285310734463277	0.932497998021574	2	641	6	8413	SCYL1(rs947791),LIPA(rs138432301)
HP:0009733	DPs	Glioma	pleio	0.14876432	0.286118980169972	0.990196078431373	8	390	41	5171	EPCAM(rs10172635),SETBP1(rs7243770),RELA(rs732072),CDKN2C(rs3176459),MSH2(rs7601652),ATM(rs228595),SETBP1(rs117763335),CDKN1A(rs3829963)
HP:0030078	DPs	Lung adenocarcinoma	cause	-0.05072121	0.286118980169972	0.932497998021574	3	640	19	797	CYP2A6(rs8192725),NDUFAF6(rs2467674),IRF1(rs12153431)
HP:0030950	DPs	Pulmonary venous hypertension	cause	-0.050041237	0.286118980169972	0.932497998021574	3	640	6	10665	PIEZO1(rs9925171),PIEZO1(rs117449544),PIEZO1(rs79274301)
HP:0009118	DPs	Aplasia/Hypoplasia of the mandible	pleio	1.0703613139	0.286931818181818	0.990196078431373	63	335	714	756	RPS26(rs1131017),ERBB3(rs7297175),FAM20C(rs142807746),ASXL1(rs8182876),CTNND2(rs11747850),RPL27(rs1567832),CD96(rs9827344),MBD5(rs10198081),SETBP1(rs7243770),BPTF(rs60856912),COG8(rs72795282),ATPAF2(rs80251201),SCN4A(rs41280108),ASNS(rs2237288),FANCD2(rs73016516),RAI1(rs941449),BRCA1(rs8176310),ASXL1(rs2295762),TRAIP(rs139394417),SP7(rs61928076),RDH11(rs78141625),PHF21A(rs11038765),GRB10(rs3779072),DHODH(rs8046916),BANF1(rs1786172)
