pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0060480	GOBP	lung goblet cell differentiation	pleio	0.08055914	0.0869191049913941	0.8934735238536	2	1698	3	1615	SPDEF(rs11758529),AGR2(rs6842)
GO:0042147	GOBP	retrograde transport, endosome to Golgi	pleio	0.24429765	0.0869939707149009	0.8934735238536	9	1691	102	1498	SNX32(rs654638),GBF1(rs12779853),EVI5(rs12125468),RAB29(rs41302139),CLTC(rs78680565),VTI1B(rs149005592),ARL1(rs137992287),VPS52(rs463749),PIKFYVE(rs55788115)
GO:0098942	GOBP	retrograde trans-synaptic signaling by trans-synaptic protein complex	cause	-0.13990491	0.0870689655172414	0.990196078431373	6	2414	3	10929	DAG1(rs9871024),TENM2(rs12523097),FARP1(rs9517299),TENM2(rs76989130),TENM2(rs32405),FARP1(rs55848509)
GO:0071320	GOBP	cellular response to cAMP	cause	-0.12115231	0.0870689655172414	0.990196078431373	5	2415	51	9906	CPS1(rs72934339),SRD5A1(rs4702379),RAP1A(rs12038204),AKAP6(rs10129793),DMTN(rs58895660)
GO:0001756	GOBP	somitogenesis	cause	-0.13964459	0.0872193436960276	0.990196078431373	6	2414	59	13658	SMAD3(rs28360855),SEMA3C(rs7797670),SEMA3C(rs76813335),PLXNA2(rs6656034),NLE1(rs9898956),COBL(rs9649786)
GO:0010803	GOBP	regulation of tumor necrosis factor-mediated signaling pathway	pleio	0.18467516	0.0873702422145329	0.895147891269489	6	1694	63	6860	PRKN(rs9458264),PRKN(rs2024588),TRAIP(rs139394417),TRIM32(rs76973802),CPNE1(rs7273815),HSPA1A(rs1043620)
GO:0006244	GOBP	pyrimidine nucleotide catabolic process	cause	-0.05623823	0.0873702422145329	0.990196078431373	2	2418	21	1740	DPYD(rs61787778),ENTPD5(rs76833914)
GO:0170041	GOBP	non-proteinogenic amino acid metabolic process	cause	-0.19980327	0.0874458874458875	0.990196078431373	10	2410	63	3237	CPS1(rs72934339),DPYD(rs61787778),EGLN2(rs2644916),ODC1(rs2302615),SARDH(rs45581441),GAD1(rs12185692),ARG1(rs74707177),SLC1A3(rs3733811),IDO1(rs4613984),AASDH(rs10434445)
GO:0002295	GOBP	T-helper cell lineage commitment	pleio	0.08165258	0.0875216637781629	0.895147891269489	2	1698	14	3812	STAT6(rs4759275),STAT3(rs17884004)
GO:0061036	GOBP	positive regulation of cartilage development	cause	-0.1720062	0.0875975715524718	0.990196078431373	8	2412	32	4579	FGF18(rs6887323),SMAD3(rs28360855),BMPR2(rs112972072),SOX5(rs4432100),ZBTB16(rs672901),SMAD7(rs9953366),BMPR1B(rs17022924),SOX6(rs7929530)
GO:0036315	GOBP	cellular response to sterol	cause	-0.13791914	0.0875975715524718	0.990196078431373	6	2414	22	13201	DAG1(rs9871024),OSBPL7(rs1053800),RORA(rs11635314),CYP7A1(rs4738687),GRAMD1B(rs75513277),GRAMD1C(rs9858258)
GO:1903828	GOBP	negative regulation of protein localization	pleio	0.598855079	0.0877497827975673	0.895147891269489	27	1673	207	5378	ILRUN(rs6907508),PRKN(rs9458264),ASTN2(rs6478241),PRKN(rs2024588),COMMD1(rs79055900),SREBF1(rs4925118),CSK(rs12898997),INSIG1(rs11980656),GNAO1(rs8056845),TMEM98(rs28920),LATS1(rs9767309),OPRM1(rs790250),NUMB(rs547281742),CLTC(rs78680565),LILRB4(rs2569715),MTNR1B(rs79354397),RIPOR2(rs12194443),OTUD7B(rs72692823),ACTN2(rs12119844),MDFIC(rs17583919),DNAJA1(rs145189723),TRIM40(rs148660479),PPM1F(rs182398532),NDUFAF2(rs186707384),TP53INP2(rs73902680)
GO:0110011	GOBP	regulation of basement membrane organization	cause	-0.112960451	0.0877497827975673	0.990196078431373	5	2415	11	11147	DAG1(rs9871024),LAMA2(rs9402104),PHLDB1(rs61900957),LAMA2(rs11154452),LAMA2(rs73776191)
GO:1905651	GOBP	regulation of artery morphogenesis	cause	-0.05676225	0.0878260869565217	0.990196078431373	2	2418	6	9451	EFNB2(rs9514543),AKT3(rs78631843)
GO:2000146	GOBP	negative regulation of cell motility	cause	-0.777507428	0.0880557977332171	0.990196078431373	47	2373	304	9622	DAG1(rs9871024),MAGI2(rs67497467),MCTP1(rs10035632),CDH11(rs973199),STARD13(rs12583950),LRP1(rs17547610),SUDS3(rs61943392),FRMD5(rs524908),DACH1(rs4883897),ADTRP(rs9348963),SEMA6D(rs72733826),NRG3(rs10884462),ABHD6(rs9986),DACH1(rs151199589),GNRH1(rs6185),TP53INP1(rs2253173),DUSP3(rs62078607),TGFB1(rs75621460),STK24(rs9517310),PTPRG(rs4688636),ZEB2(rs3806475),ADARB1(rs422870),HDAC5(rs9913925),PDCD10(rs12494861),KRT16(rs7406899)
GO:0015711	GOBP	organic anion transport	pleio	0.718200468	0.0880557977332171	0.895147891269489	32	1668	401	4830	SLC25A21(rs1403),SLC23A2(rs8122118),SLC43A2(rs60664535),SLC38A1(rs2408496),RHAG(rs2396912),ABCC2(rs79231974),ANKH(rs258360),SLC38A2(rs7968283),SLC38A7(rs12448028),PROCA1(rs12950047),TMEM241(rs9959326),SLCO1A2(rs7967403),GOT2(rs11558171),SLC6A11(rs9815640),SLC51A(rs17852687),SLCO1B1(rs71446757),SLC7A2(rs7823213),SLC25A13(rs10156143),SLC38A4(rs4497488),SLC44A4(rs494620),NTRK2(rs145982077),SLC44A4(rs151278309),SLC4A10(rs72873645),NOS2(rs2314812),SLC35D1(rs2815369)
GO:0032373	GOBP	positive regulation of sterol transport	pleio	0.13167819	0.0880557977332171	0.895147891269489	4	1696	35	6341	LRP1(rs11172113),ABCA1(rs13292447),ABCG1(rs4148089),LIPG(rs12326633)
GO:0045005	GOBP	DNA-templated DNA replication maintenance of fidelity	cause	-0.266842752	0.0881326352530541	0.990196078431373	14	2406	57	9484	TRAIP(rs62260723),RTEL1(rs3787089),RFWD3(rs58136167),WRN(rs2725385),NBN(rs117336080),EME1(rs35119984),EXD2(rs543955772),NUCKS1(rs823094),SAMHD1(rs6072740),MCM8(rs16991615),DONSON(rs2834239),TONSL(rs55665465),PCNA(rs3730416),RAD50(rs80094086)
GO:0048536	GOBP	spleen development	pleio	0.10030969	0.0881326352530541	0.895147891269489	3	1697	38	5602	NFKB2(rs12772374),PITX2(rs2276966),PBX1(rs61803803)
GO:0006396	GOBP	RNA processing	cause	-2.010884801	0.0882867132867133	0.990196078431373	131	2289	865	10235	PRPF3(rs2797653),RPRD2(rs9436112),RBM6(rs7615318),ADARB2(rs34314544),CELF4(rs12967855),CWF19L2(rs11600026),SMAD3(rs28360855),CLP1(rs7117878),CELF4(rs9973081),WDR12(rs2115888),CWC22(rs4893886),RPL11(rs2280437),DDX20(rs197393),PABPN1(rs45528934),MFAP1(rs663214),RBMS1(rs57047289),PRMT1(rs10415880),VIRMA(rs957447),PABPC4(rs41264487),CMTR2(rs9928675),FCF1(rs7141254),INTS3(rs9426902),PPP4R2(rs61188513),CTNNBL1(rs79266757),B3GNTL1(rs7405957)
GO:0001960	GOBP	negative regulation of cytokine-mediated signaling pathway	cause	-0.302867324	0.0885188431200701	0.990196078431373	16	2404	81	6186	TRAIP(rs62260723),ECM1(rs13294),NR1H3(rs12574081),PXDN(rs12994167),TTLL12(rs138936),PPP2CB(rs13268487),SAMHD1(rs6072740),ARG1(rs74707177),ROBO1(rs112942203),PTPN2(rs6505771),ROBO1(rs79796155),DCST1(rs142803678),PTPRC(rs12124141),GSTP1(rs1079719),SLIT2(rs77264712),ISG15(rs142946364)
GO:0044827	GOBP	modulation by host of viral genome replication	pleio	0.1413163	0.0885188431200701	0.896550890092879	4	1696	25	15047	PRKN(rs9458264),PRKN(rs2024588),NUCKS1(rs80002556),SMC5(rs1180134)
GO:0050961	GOBP	detection of temperature stimulus involved in sensory perception	pleio	0.1317297	0.0885964912280702	0.896550890092879	4	1696	23	12682	ANO1(rs875107),LXN(rs9819567),NTRK1(rs2644600),EPHB1(rs77546042)
GO:0070309	GOBP	lens fiber cell morphogenesis	cause	-0.0749651	0.0889867841409692	0.990196078431373	3	2417	6	9142	ABI2(rs2246849),PROX1(rs340875),TBC1D20(rs6052005)
GO:0050920	GOBP	regulation of chemotaxis	cause	-0.702433953	0.089143865842895	0.990196078431373	42	2378	203	8738	FGF18(rs6887323),EFNB2(rs9514543),SMAD3(rs28360855),PLXNA4(rs9656410),CDH13(rs9938031),ST6GAL1(rs6764893),P2RY12(rs12489121),CDH13(rs4782784),PTPRO(rs56354312),PTK2(rs13268718),BST1(rs4698414),STX4(rs9939417),THBS4(rs6882768),DSCAM(rs11701806),BMPR2(rs112972072),DUSP3(rs62078607),TGFB1(rs75621460),FGFR1(rs78403306),JAM3(rs34478348),DSCAM(rs74972930),CAMK1D(rs117670961),NRP1(rs2804498),S100A14(rs11548104),PGF(rs2268614),PDGFD(rs10895548)
GO:2000036	GOBP	regulation of stem cell population maintenance	cause	-0.15036139	0.0892226148409894	0.990196078431373	7	2413	72	6206	BCL7C(rs11864054),SMARCC1(rs7649393),SUDS3(rs61943392),SAP30(rs72694217),BCL7A(rs34906460),KDM2B(rs28542596),DPF2(rs144367702)
GO:0062149	GOBP	detection of stimulus involved in sensory perception of pain	pleio	0.1317297	0.0892226148409894	0.901230265503939	4	1696	28	6784	ANO1(rs875107),LXN(rs9819567),NTRK1(rs2644600),EPHB1(rs77546042)
GO:0097061	GOBP	dendritic spine organization	cause	-0.11229553	0.0893015030946065	0.990196078431373	5	2415	32	70	SHANK3(rs9616945),FYN(rs78492539),TANC1(rs55863936),WASL(rs141382013),ITGA3(rs67217944)
GO:0007507	GOBP	heart development	cause	-1.410881025	0.0893805309734513	0.990196078431373	90	2330	560	4151	DAG1(rs9871024),ERBB4(rs72948529),NRAP(rs4554804),SMAD3(rs28360855),PLXNA4(rs9656410),PTK7(rs6941837),CDH11(rs973199),OLFM1(rs11103667),SH3PXD2B(rs2163790),NOTO(rs60009779),NEBL(rs3758601),SEMA3C(rs7797670),RARB(rs6782425),PRMT1(rs10415880),GRHL2(rs775952),ERBB4(rs72939861),TEK(rs622232),PTK2(rs13268718),PROX1(rs340875),SEMA3C(rs76813335),ALPK3(rs891286),TENM4(rs7931951),RYR2(rs2819742),CASP7(rs7921977),IFT57(rs9883627)
GO:0055074	GOBP	calcium ion homeostasis	pleio	0.468163119	0.0894596988485385	0.901970040588286	20	1680	229	84	GRIA1(rs78056779),TRPC7(rs237614),PML(rs743581),SGCD(rs1504930),ANKH(rs258360),GRIA1(rs56161084),BNIP3(rs9971084),ATP2C1(rs852227),YWHAE(rs4286156),EDNRA(rs80127554),IMMT(rs192372430),RMDN3(rs2304580),CCDC47(rs75208831),SLC8B1(rs142990549),DMPK(rs2854300),PSEN1(rs362389),SV2A(rs4926386),KDR(rs73234301),CACNB2(rs1325988),MICU2(rs2031274)
GO:1902855	GOBP	regulation of non-motile cilium assembly	cause	-0.07733378	0.0896184560780834	0.990196078431373	3	2417	11	1509	MAP4(rs1061003),CEP135(rs80157196),SEPTIN9(rs144091236)
GO:0071697	GOBP	ectodermal placode morphogenesis	cause	-0.0536329	0.0897777777777778	0.990196078431373	2	2418	11	5609	PROX1(rs340875),NRG3(rs10884462)
GO:0061026	GOBP	cardiac muscle tissue regeneration	cause	-0.09541014	0.0901785714285714	0.990196078431373	4	2416	4	10549	ERBB4(rs72948529),ERBB4(rs72939861),RUNX1(rs7275858),RUNX1(rs7275858)
GO:0030336	GOBP	negative regulation of cell migration	cause	-0.736556788	0.0902591599642538	0.990196078431373	43	2377	289	12557	DAG1(rs9871024),MAGI2(rs67497467),MCTP1(rs10035632),CDH11(rs973199),STARD13(rs12583950),LRP1(rs17547610),SUDS3(rs61943392),DACH1(rs4883897),ADTRP(rs9348963),SEMA6D(rs72733826),NRG3(rs10884462),ABHD6(rs9986),DACH1(rs151199589),GNRH1(rs6185),TP53INP1(rs2253173),DUSP3(rs62078607),TGFB1(rs75621460),STK24(rs9517310),PTPRG(rs4688636),ZEB2(rs3806475),ADARB1(rs422870),HDAC5(rs9913925),PDCD10(rs12494861),KRT16(rs7406899),PTPRM(rs563092676)
GO:0045765	GOBP	regulation of angiogenesis	cause	-0.665903651	0.0903398926654741	0.990196078431373	39	2381	289	5313	FGF18(rs6887323),ECM1(rs13294),ADGRB2(rs2050256),HIPK1(rs10732635),SEMA4A(rs7695),ADGRB3(rs1556754),TEK(rs622232),MINAR1(rs61486698),HIPK2(rs1638196),CD40(rs4810485),AGO2(rs7009635),THBS4(rs6882768),STAT1(rs2066793),ROCK2(rs12475086),PDCD10(rs12494861),ABL1(rs1056171),NPR1(rs4310476),AKT3(rs78631843),NRP1(rs2804498),PTPRM(rs563092676),PGF(rs2268614),S100A1(rs1411273),RRAS(rs113751054),PPP1R16B(rs6071589),HIPK1(rs57429064)
GO:0042417	GOBP	dopamine metabolic process	pleio	0.1346332	0.090420769919427	0.904978148880588	4	1696	31	2562	PRKN(rs9458264),PRKN(rs2024588),DDC(rs11575281),GRIN2A(rs1097844)
GO:0048489	GOBP	synaptic vesicle transport	pleio	0.13328481	0.090420769919427	0.904978148880588	4	1696	36	14806	BLOC1S6(rs4337250),AP3M1(rs17676126),CTNNB1(rs62258384),AP1G1(rs76621365)
GO:0030011	GOBP	maintenance of cell polarity	cause	-0.09668233	0.0905017921146953	0.990196078431373	4	2416	18	9710	LIN7C(rs1131924),DST(rs9475709),WDR1(rs145444429),PDLIM1(rs45527542)
GO:1903131	GOBP	mononuclear cell differentiation	pleio	0.85615024	0.0905829596412556	0.904978148880588	39	1661	362	3435	FOXP1(rs62244881),ADGRG3(rs7190038),STAT6(rs4759275),PRTN3(rs631822),DOCK2(rs77558278),CMTM7(rs3844589),THEMIS(rs564461),IL7R(rs7717955),NFAM1(rs2413687),LILRB1(rs1654660),EOMES(rs2581183),NTRK1(rs2644600),TYRO3(rs28508151),STAT5B(rs6503691),AXL(rs4803446),MSH2(rs7601652),ATM(rs228595),TMEM98(rs28920),DLL1(rs2738822),ENTPD7(rs72832512),STAT3(rs17884004),BRAF(rs77207598),DOCK2(rs11740661),DNAJA3(rs3789037),SP3(rs79418221)
GO:0022617	GOBP	extracellular matrix disassembly	pleio	0.102822428	0.0908273381294964	0.904978148880588	3	1697	48	8221	CTSV(rs7037968),ADAMTS5(rs11700721),ADAMTS15(rs150644010)
GO:0048246	GOBP	macrophage chemotaxis	pleio	0.0821765	0.0908273381294964	0.904978148880588	2	1698	15	8553	LGALS3(rs1009978),AZU1(rs28631597)
GO:0099175	GOBP	regulation of postsynapse organization	cause	-0.430481719	0.0909090909090909	0.990196078431373	24	2396	105	3834	SHANK3(rs9616945),ABHD17C(rs117422098),PTPRD(rs2181158),GRID1(rs2664401),ABI2(rs2246849),GRIN2B(rs7134291),NLGN1(rs583514),FYN(rs78492539),PTPRD(rs10977884),PTPRS(rs116855522),TANC1(rs55863936),LZTS1(rs148031435),SHANK2(rs79218369),WASL(rs141382013),GRID2(rs61686274),INS(rs3842752),TIAM1(rs2284496),PAFAH1B1(rs7212585),LRRTM2(rs80333248),LZTS1(rs77261184),PAFAH1B1(rs74921415),TIAM1(rs146178816),NRP2(rs142061563),SIPA1L1(rs78125016)
GO:1903312	GOBP	negative regulation of mRNA metabolic process	cause	-0.272195388	0.0909090909090909	0.990196078431373	14	2406	96	13310	CELF4(rs12967855),NBAS(rs56023655),CELF4(rs9973081),SRSF9(rs566124),BAG4(rs148294454),E2F1(rs3213176),CELF4(rs17670413),IGF2BP3(rs35319316),IGF2BP2(rs35693823),MEIOC(rs17627401),FXR1(rs565882),A1CF(rs150084317),TRAF2(rs117439227),GDNF(rs143142348)
GO:0072530	GOBP	purine-containing compound transmembrane transport	pleio	0.07513642	0.0909090909090909	0.904978148880588	2	1698	40	9978	SLC28A3(rs17427184),SLC25A51(rs13301095)
GO:0006210	GOBP	thymine catabolic process	cause	-0.0583534	0.0909090909090909	0.990196078431373	2	2418	3	10313	DPYD(rs61787778),ALDH6A1(rs8017319)
GO:2000378	GOBP	negative regulation of reactive oxygen species metabolic process	pleio	0.177433064	0.090990990990991	0.904978148880588	6	1694	42	5258	PRKN(rs9458264),PRKN(rs2024588),BRCA1(rs8176310),BNIP3(rs9971084),HP(rs4788458),PINK1(rs71653623)
GO:0048771	GOBP	tissue remodeling	cause	-0.20816455	0.09107303877367	0.990196078431373	10	2410	109	7980	SEMA3C(rs7797670),LTBP3(rs11227217),SEMA3C(rs76813335),LGR4(rs61887840),THBS4(rs6882768),DOCK5(rs13261573),BMPR2(rs112972072),TGFB1(rs75621460),NFKB1(rs2926005),LIPA(rs138432301)
GO:0099159	GOBP	regulation of modification of postsynaptic structure	cause	-0.075991113	0.09107303877367	0.990196078431373	3	2417	10	14972	CAMKV(rs62260755),TIAM1(rs2284496),TIAM1(rs146178816)
GO:0000902	GOBP	cell morphogenesis	cause	-2.1963386926	0.0911552346570397	0.990196078431373	146	2274	688	4013	DCC(rs12968428),SHANK3(rs9616945),DAG1(rs9871024),CTNNA2(rs1434077),EFNB2(rs9514543),SEMA4A(rs7695),LAMA2(rs9402104),NRXN1(rs17476536),PLXNA4(rs9656410),PTK7(rs6941837),CSPG5(rs3755637),CDH11(rs973199),ITGB6(rs72623113),SEMA3C(rs7797670),TNIK(rs9855285),CDH13(rs9938031),WDPCP(rs6710230),CDH23(rs7070424),ABI2(rs2246849),RAPH1(rs2246849),GRHL2(rs775952),TAOK3(rs61943385),FARP1(rs9517299),CDH13(rs4782784),BCL11B(rs1257448)
GO:0021675	GOBP	nerve development	pleio	0.39814578	0.0911552346570397	0.904978148880588	16	1684	97	5371	ERBB3(rs7297175),SULF2(rs1889174),GABRB2(rs72813596),HOXB3(rs4793944),NTRK1(rs2644600),DAG1(rs143719425),EPHB1(rs77546042),HOXB2(rs2326013),HOXB1(rs7207109),EDNRA(rs80127554),SLITRK6(rs1337266),GABRB2(rs9313881),CTNNB1(rs62258384),KCNQ3(rs113417257),SEMA3F(rs13069856),GLI3(rs6974454)
GO:0048857	GOBP	neural nucleus development	cause	-0.24419078	0.0911552346570397	0.990196078431373	12	2408	67	6066	FOXP2(rs12672683),SUDS3(rs61943392),DYNLL1(rs686450),KCNC2(rs11180344),LARGE1(rs537560389),LARGE1(rs62225403),TTBK1(rs2651206),INA(rs7076274),FOXP2(rs150881729),S100A1(rs1411273),YWHAH(rs75783805),FOXP2(rs79789860)
GO:0051785	GOBP	positive regulation of nuclear division	pleio	0.0753947	0.0912375790424571	0.904978148880588	2	1698	60	13108	DLGAP5(rs2340931),PLCB1(rs7265652)
GO:0030162	GOBP	regulation of proteolysis	cause	-1.244425167	0.0913200723327306	0.990196078431373	78	2342	530	14555	ECM1(rs13294),PACSIN3(rs7940240),SMARCC1(rs7649393),SMAD3(rs28360855),TRAF3(rs8006649),FHIT(rs6777715),OSBPL7(rs1053800),SERPINE2(rs7597833),RPL11(rs2280437),LRP1(rs17547610),GLG1(rs7200644),RCN3(rs139852150),VSIR(rs7070424),GRIN2B(rs7134291),HIPK2(rs1638196),TRIB2(rs62126070),PTK2(rs13268718),STUB1(rs78410329),SIAH2(rs8403),FYN(rs78492539),IFT57(rs9883627),NR1H3(rs12574081),TGFB1I1(rs45612043),PRKN(rs7769048),PRKN(rs9347580)
GO:0050962	GOBP	detection of light stimulus involved in sensory perception	cause	-0.09771915	0.0913200723327306	0.990196078431373	4	2416	22	3861	EYS(rs354365),EYS(rs961518),ATP8A2(rs116999943),RGS9BP(rs80247293)
GO:0031638	GOBP	zymogen activation	cause	-0.092738759	0.0913200723327306	0.990196078431373	4	2416	44	6198	PRSS12(rs74831531),VSIR(rs7070424),PLAU(rs4065),HGFAC(rs16844401)
GO:0072676	GOBP	lymphocyte migration	pleio	0.10109449	0.0914027149321267	0.904985513851362	3	1697	56	1251	ITGAL(rs4243233),CRK(rs55740849),FUT4(rs150077630)
GO:0002829	GOBP	negative regulation of type 2 immune response	pleio	0.07767831	0.0918181818181818	0.905073902851934	2	1698	15	13517	STAT6(rs4759275),ARG2(rs56083029)
GO:0001768	GOBP	establishment of T cell polarity	pleio	0.0739982	0.0918181818181818	0.905073902851934	2	1698	9	11949	DOCK2(rs77558278),DOCK2(rs11740661)
GO:0060004	GOBP	reflex	cause	-0.073763807	0.0918181818181818	0.990196078431373	3	2417	22	10057	DRD3(rs4646996),NMB(rs3809508),NPSR1(rs75517646)
GO:0046125	GOBP	pyrimidine deoxyribonucleoside metabolic process	cause	-0.054928863	0.0918181818181818	0.990196078431373	2	2418	5	7932	DPYD(rs61787778),TK2(rs28171)
GO:0061001	GOBP	regulation of dendritic spine morphogenesis	cause	-0.207337671	0.0919854280510018	0.990196078431373	10	2410	44	3336	SHANK3(rs9616945),PTPRD(rs2181158),ABI2(rs2246849),NLGN1(rs583514),PTPRD(rs10977884),TIAM1(rs2284496),PAFAH1B1(rs7212585),PAFAH1B1(rs74921415),TIAM1(rs146178816),SIPA1L1(rs78125016)
GO:0010586	GOBP	miRNA metabolic process	cause	-0.0935077	0.0919854280510018	0.990196078431373	4	2416	21	7497	ZSWIM8(rs7908825),LIN28B(rs160593),AGO2(rs7009635),LIN28A(rs9438623)
GO:0097029	GOBP	mature conventional dendritic cell differentiation	pleio	0.07588192	0.0919854280510018	0.905073902851934	2	1698	5	2548	PRTN3(rs631822),LGALS9(rs3751093)
GO:1900378	GOBP	positive regulation of secondary metabolite biosynthetic process	pleio	0.103887755	0.0920692798541477	0.905073902851934	3	1697	10	777	PMEL(rs2069408),RAB38(rs17752936),ASIP(rs189854286)
GO:1902883	GOBP	negative regulation of response to oxidative stress	cause	-0.07503831	0.0920692798541477	0.990196078431373	3	2417	11	7951	MCTP1(rs10035632),ADCYAP1R1(rs4403321),OXR1(rs3110436)
GO:0009222	GOBP	pyrimidine ribonucleotide catabolic process	cause	-0.05623823	0.0920692798541477	0.990196078431373	2	2418	8	4364	DPYD(rs61787778),ENTPD5(rs76833914)
GO:1903789	GOBP	regulation of amino acid transmembrane transport	pleio	0.10342201	0.0927456382001837	0.907698059241459	3	1697	16	2057	SLC43A2(rs60664535),SLC38A1(rs2408496),PSEN1(rs362389)
GO:0033688	GOBP	regulation of osteoblast proliferation	cause	-0.0573752	0.0927456382001837	0.990196078431373	2	2418	28	6134	SMAD3(rs28360855),ABL1(rs1056171)
GO:0072665	GOBP	protein localization to vacuole	pleio	0.246288	0.0928308823529412	0.907698059241459	9	1691	83	1440	MFSD1(rs6802844),ATG14(rs946059),VPS4A(rs55955633),MON1B(rs11149970),MON1A(rs190848966),MON1A(rs142344547),AP3M1(rs17676126),ZFYVE16(rs71636228),CACNG2(rs75917909)
GO:1900006	GOBP	positive regulation of dendrite development	pleio	0.0779533253	0.0928308823529412	0.907698059241459	2	1698	16	2096	PACSIN1(rs6919434),VLDLR(rs117379870)
GO:0000381	GOBP	regulation of alternative mRNA splicing, via spliceosome	cause	-0.20063671	0.0929162833486661	0.990196078431373	10	2410	55	14024	CELF4(rs12967855),CELF4(rs9973081),RBFOX1(rs12930721),RBFOX1(rs72763540),YTHDC1(rs72651910),CELF4(rs17670413),RBFOX1(rs113787261),CELF2(rs622034),RBFOX1(rs112589835),WTAP(rs9365093)
GO:0071218	GOBP	cellular response to misfolded protein	cause	-0.07478743	0.0929162833486661	0.990196078431373	3	2417	18	4854	AKIRIN2(rs2787922),STUB1(rs78410329),UBR5(rs2925781)
GO:0006469	GOBP	negative regulation of protein kinase activity	cause	-0.25611225	0.0930875576036866	0.990196078431373	13	2407	137	12116	NPM1(rs11134697),ZGPAT(rs8125514),PTPN22(rs9429730),TRIB2(rs62126070),DUSP3(rs62078607),ADARB1(rs422870),CDK5RAP3(rs72823513),ABL1(rs1056171),HEXIM2(rs4792858),PTPRC(rs12124141),CDKN1B(rs36228498),GSTP1(rs1079719),DUSP10(rs4846349)
GO:1901861	GOBP	regulation of muscle tissue development	pleio	0.23865093	0.0932594644506002	0.908660799646998	9	1691	45	8555	ERBB3(rs7297175),SMAD3(rs139899275),DLL1(rs2738822),LOX(rs10519694),MEF2C(rs797419),SMAD3(rs28503201),CTNNB1(rs62258384),CREB1(rs10932201),WNT10B(rs112707891)
GO:0002456	GOBP	T cell mediated immunity	pleio	0.180240786	0.0932594644506002	0.908660799646998	6	1694	41	12290	BTN3A2(rs34637389),IL7R(rs7717955),HLA-A(rs116395178),EBAG9(rs10094166),EMP2(rs12924531),EMP2(rs11644243)
GO:0046849	GOBP	bone remodeling	cause	-0.0758422	0.0933456561922366	0.990196078431373	3	2417	44	4197	LTBP3(rs11227217),LGR4(rs61887840),DOCK5(rs13261573)
GO:0007034	GOBP	vacuolar transport	pleio	0.581443425	0.0935185185185185	0.909295335160629	26	1674	172	9305	LRP1(rs11172113),PRKN(rs9458264),NPC1(rs891386),ATG14(rs946059),SLC30A4(rs2643718),PRKN(rs2024588),MGRN1(rs841194),VPS4A(rs55955633),IGF2R(rs73021669),MON1B(rs11149970),ATP6V0D1(rs8063771),MON1A(rs190848966),HSPA1A(rs1043620),VPS16(rs6084185),VTI1B(rs149005592),CHMP5(rs831271),MON1A(rs142344547),AP3M1(rs17676126),VPS52(rs463749),ZFYVE16(rs71636228),CACNG2(rs75917909),TGFBRAP1(rs2679833),RAB12(rs138784383),PINK1(rs71653623),AP1G1(rs76621365)
GO:0043279	GOBP	response to alkaloid	pleio	0.265948667	0.0936920222634508	0.909295335160629	10	1690	101	12517	GRIA1(rs78056779),PITX3(rs61057264),ARC(rs28420666),GRIA1(rs56161084),EHMT2(rs115062572),HOMER1(rs4443404),EHMT2(rs659445),OPRM1(rs790250),RAD51(rs11638204),ST8SIA2(rs62020974)
GO:0060443	GOBP	mammary gland morphogenesis	pleio	0.17968818	0.0941286113699907	0.909295335160629	6	1694	45	5137	STAT6(rs4759275),PML(rs743581),CSMD1(rs35619067),CSMD1(rs117828496),CSMD1(rs17071784),GLI3(rs6974454)
GO:0043247	GOBP	telomere maintenance in response to DNA damage	pleio	0.12720246	0.0941286113699907	0.909295335160629	4	1696	15	2227	CDK2(rs2069408),TERF2(rs72797157),TERF2(rs12927133),ACD(rs72547496)
GO:0050482	GOBP	arachidonic acid secretion	cause	-0.07480494	0.0942164179104478	0.990196078431373	3	2417	25	5527	DRD3(rs4646996),NMB(rs3809508),OC90(rs7812433)
GO:0090161	GOBP	Golgi ribbon formation	cause	-0.0557559	0.0942164179104478	0.990196078431373	2	2418	11	13277	GOLGA2(rs79027662),MYO18A(rs55902508)
GO:0030595	GOBP	leukocyte chemotaxis	pleio	0.18678018	0.094392523364486	0.909295335160629	6	1694	146	1921	GBF1(rs12779853),LGALS3(rs1009978),PIP5K1C(rs4807495),AZU1(rs28631597),IL17RC(rs279544),PIKFYVE(rs55788115)
GO:0006855	GOBP	xenobiotic transmembrane transport	pleio	0.104314268	0.094392523364486	0.909295335160629	3	1697	17	8172	SLC28A3(rs17427184),ABCC2(rs79231974),TMEM30A(rs144446809)
GO:1990116	GOBP	ribosome-associated ubiquitin-dependent protein catabolic process	cause	-0.0550173	0.094392523364486	0.990196078431373	2	2418	7	7887	RNF10(rs492574),ASCC3(rs62420453)
GO:0098596	GOBP	imitative learning	cause	-0.13512243	0.0944808231992516	0.990196078431373	6	2414	6	9	SHANK3(rs9616945),NRXN1(rs17476536),HTT(rs59613878),CNTNAP2(rs12704007),NRXN1(rs76185675),CNTNAP2(rs117379712)
GO:0048512	GOBP	circadian behavior	cause	-0.09594313	0.0944808231992516	0.990196078431373	4	2416	22	13640	CIART(rs1122967),HCRTR2(rs4605886),USP2(rs12285901),TH(rs77909323)
GO:0098698	GOBP	postsynaptic specialization assembly	pleio	0.0790368	0.0944808231992516	0.909295335160629	2	1698	14	960	NRXN1(rs11125325),CRK(rs55740849)
