pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0000214	GOCC	tRNA-intron endonuclease complex	cause	-0.04883575	0.142857142857143	0.694117647058824	2	2551	4	1297	CLP1(rs7117878),TSEN54(rs58108285)
GO:0120114	GOCC	Sm-like protein family complex	pleio	0.232579535	0.143059490084986	0.695845997973659	10	1773	86	1823	SNRPC(rs75398113),TXNL4B(rs152827),SF3B1(rs699318),SART1(rs79177013),DDX39B(rs114751021),SNRPD3(rs41277315),LSM2(rs1150748),USP39(rs7569073),PRPF39(rs79367396),SF3A3(rs28585598)
GO:0097545	GOCC	axonemal outer doublet	pleio	0.0655789	0.143262411347518	0.695845997973659	2	1781	40	1046	TEKT5(rs7185201),TEKT5(rs77697422)
GO:0098684	GOCC	photoreceptor ribbon synapse	pleio	0.108871737	0.144492131616595	0.696307766041769	4	1779	9	33	PACSIN1(rs6919434),DAG1(rs143719425),CPLX3(rs3935077),CACNB2(rs1325988)
GO:0099023	GOCC	vesicle tethering complex	cause	-0.3127204137	0.145743145743146	0.700917462024468	18	2535	67	1893	VPS33B(rs8026678),NBAS(rs56023655),COG3(rs2985983),EXOC4(rs73156959),EIPR1(rs72765360),VPS54(rs67962955),TRAPPC2L(rs12597391),EXOC1(rs13143281),VPS33A(rs11057249),TRAPPC12(rs2324567),TRAPPC8(rs9953410),TRAPPC13(rs10074627),EXOC7(rs113027890),VPS33A(rs36124217),TGFBRAP1(rs148671651),VIPAS39(rs11159261),VPS53(rs117569926),TGFBRAP1(rs79926060)
GO:0032994	GOCC	protein-lipid complex	cause	-0.06285517	0.145953757225434	0.700917462024468	3	2550	39	44	APOB(rs1469513),PLTP(rs373843106),PON1(rs3917469)
GO:0031201	GOCC	SNARE complex	pleio	0.174971603	0.146376811594203	0.696307766041769	7	1776	50	81	BLOC1S6(rs4337250),TSNARE1(rs13274119),CPLX3(rs3935077),VAMP8(rs62165907),VTI1B(rs149005592),STX3(rs72931237),STX12(rs57099027)
GO:0071565	GOCC	nBAF complex	pleio	0.05593526	0.146589259796807	0.696307766041769	2	1781	16	395	SMARCC2(rs7960225),ACTL6B(rs3757859)
GO:0097136	GOCC	Bcl-2 family protein complex	cause	-0.0648835	0.147016011644833	0.701058823529412	3	2550	10	1892	BCL2L2(rs3210043),MCL1(rs16837903),MCL1(rs16837903)
GO:0016600	GOCC	flotillin complex	pleio	0.06596584	0.14766081871345	0.696307766041769	2	1781	9	1404	FLOT2(rs6505095),CTNNB1(rs62258384)
GO:0016514	GOCC	SWI/SNF complex	pleio	0.05593526	0.148311306901615	0.696307766041769	2	1781	30	484	SMARCC2(rs7960225),ACTL6B(rs3757859)
GO:0099503	GOCC	secretory vesicle	cause	-1.841626926	0.148529411764706	0.701058823529412	123	2430	1077	1104	APEH(rs4855882),BSN(rs9883000),ECM1(rs13294),VPS33B(rs8026678),SNAP91(rs12202798),MCTP1(rs10035632),PLCB2(rs3784398),GALNS(rs12598981),DMXL2(rs4775950),SLC44A2(rs8107037),LAMP5(rs2232268),SERPINE2(rs7597833),SCG3(rs2622767),DYNLL1(rs686450),BDNF(rs11030102),SERPING1(rs4926),IGF2(rs3213229),APRT(rs8191489),BST1(rs4698414),STX4(rs9939417),RAB40C(rs2269557),RAB3C(rs1895426),DNM1(rs2016235),OLR1(rs3736234),RAB11FIP5(rs72807987)
GO:0005801	GOCC	cis-Golgi network	cause	-0.226393368	0.148529411764706	0.701058823529412	13	2540	75	328	KDELR2(rs58074950),COG3(rs2985983),GOLGA2(rs79027662),PHTF1(rs7526209),SCYL1(rs947791),COPZ2(rs72823530),RAB29(rs823143),HLA-G(rs1233331),LRPAP1(rs113293864),GORASP2(rs17281735),GOSR1(rs4141117),PIK3R1(rs56066233),TMEM165(rs80113092)
GO:1990777	GOCC	lipoprotein particle	cause	-0.06285517	0.149408284023669	0.701200242065628	3	2550	36	1276	APOB(rs1469513),PLTP(rs373843106),PON1(rs3917469)
GO:0032589	GOCC	neuron projection membrane	pleio	0.372028802	0.14962962962963	0.696307766041769	17	1766	60	526	GRIA1(rs78056779),MYO1C(rs2286872),MYO1D(rs56406939),ROBO2(rs174811),GRIA1(rs56161084),GABRA6(rs56234890),CNTNAP2(rs7792711),CNTNAP2(rs113602558),ROBO2(rs775757),ROBO2(rs116709074),SLC9A5(rs7186310),CNTNAP2(rs7796813),ADGRV1(rs73177409),RIPOR2(rs12194443),GABRA4(rs76523213),USH2A(rs12067972),GABRA2(rs140495504)
GO:0098984	GOCC	neuron to neuron synapse	pleio	1.190225821	0.150074294205052	0.696307766041769	62	1721	367	338	GRIA1(rs78056779),KALRN(rs529967),PRKN(rs9458264),NECTIN3(rs7372838),IQSEC3(rs2650200),GRM3(rs274624),CHRNA3(rs2067808),ANKS1B(rs201430),PRKN(rs2024588),CTNND2(rs11747850),LRFN2(rs731575),ARC(rs28420666),PTPRD(rs117657248),GRIA1(rs56161084),NLGN1(rs115530495),PSD(rs148337160),PTPRD(rs2382087),DLG2(rs146985272),PRKCZ(rs3128319),ANKS1B(rs7302669),BNIP3(rs9971084),DNAJC6(rs7550429),PTPRT(rs372844490),RHEB(rs116935521),CTNND2(rs7445009)
GO:0035748	GOCC	myelin sheath abaxonal region	cause	-0.0475704	0.151424287856072	0.706646676661669	2	2551	6	314	EXOC4(rs73156959),DLG1(rs73210543)
GO:0140092	GOCC	bBAF complex	pleio	0.05593526	0.15210843373494	0.696307766041769	2	1781	10	248	SMARCC2(rs7960225),ACTL6B(rs3757859)
GO:1990904	GOCC	ribonucleoprotein complex	pleio	1.410731846	0.152567975830816	0.696307766041769	75	1708	699	1217	RPS26(rs1131017),SNRPC(rs75398113),PES1(rs5753230),LGALS3(rs1009978),CACTIN(rs3746127),RBMS3(rs6549951),ZC3H14(rs11629164),SND1(rs7809182),RPP25(rs34063670),RPL27(rs1567832),SLBP(rs2236995),SRP9(rs7548080),PA2G4(rs773120),SUGP1(rs7259434),RIOK3(rs9957219),SRFBP1(rs2972344),MRPL33(rs13030345),NIP7(rs58641063),RPL41(rs1689512),UTP4(rs72795246),MRPL24(rs12125515),BRCA1(rs8176310),TXNL4B(rs152827),RPP30(rs7908380),MRPS33(rs38741)
GO:0000785	GOCC	chromatin	pleio	2.581639548	0.153963414634146	0.696307766041769	144	1639	1375	503	NFIC(rs34913708),RORB(rs10217594),FOXP1(rs62244881),BRD2(rs635688),SPDEF(rs11758529),STAT6(rs4759275),NPAS3(rs72680158),ZNF174(rs37813),NFKB2(rs12772374),SMARCC2(rs7960225),BEND3(rs73521749),BBX(rs62263345),BACH1(rs13051579),BACH1(rs13051579),PITX3(rs61057264),LDB1(rs35366855),HOXB7(rs2875820),HOXB9(rs2875820),AHRR(rs72717418),GATAD2A(rs34647936),HOXB3(rs4793944),FOXP2(rs79606018),PITX2(rs2276966),MAU2(rs9304960),PHF20L1(rs56217800)
GO:0032584	GOCC	growth cone membrane	cause	-0.08322282	0.154907975460123	0.718842627696975	4	2549	8	1542	LAMP5(rs2232268),EXOC4(rs73156959),GAP43(rs3772928),EXOC7(rs113027890)
GO:0098636	GOCC	protein complex involved in cell adhesion	pleio	0.10506231	0.156589147286822	0.696307766041769	4	1779	57	122	ITGAL(rs4243233),NLGN1(rs115530495),TNXB(rs2856451),NLGN1(rs9838752)
GO:0098686	GOCC	hippocampal mossy fiber to CA3 synapse	pleio	0.14917401	0.157076205287714	0.696307766041769	6	1777	43	1298	NECTIN3(rs7372838),PTPRD(rs117657248),PTPRD(rs2382087),GRIK4(rs12361023),PDYN(rs13037430),CACNG2(rs75917909)
GO:0005840	GOCC	ribosome	pleio	0.367930028	0.157320872274143	0.696307766041769	17	1766	235	658	RPS26(rs1131017),RPL27(rs1567832),MRPL33(rs13030345),RPL41(rs1689512),MRPL24(rs12125515),LTN1(rs2254796),MRPS33(rs38741),ASCC2(rs9614071),RPS21(rs6089356),RPL35(rs3818761),RPS18(rs466886),NCK1(rs112515324),ASCC3(rs550064515),MRPL3(rs9289390),RPL23(rs76788730),RPL32(rs3773307),MRPL57(rs9550716)
GO:0019005	GOCC	SCF ubiquitin ligase complex	pleio	0.20139835	0.157320872274143	0.696307766041769	8	1775	66	1463	PRKN(rs9458264),PRKN(rs2024588),FBXO9(rs9382175),CUL5(rs4109081),FBXL7(rs6878081),FBXW7(rs78372436),CCNF(rs12922325),ARIH1(rs62017910)
GO:0031526	GOCC	brush border membrane	pleio	0.121341227	0.157320872274143	0.696307766041769	5	1778	60	1181	SLC28A3(rs17427184),SLC9A3(rs72700688),GNA13(rs11656789),SLC11A2(rs224446),SLC22A5(rs17689550)
GO:0005849	GOCC	mRNA cleavage factor complex	cause	-0.04611142	0.157566302652106	0.726947944441538	2	2551	29	957	CLP1(rs7117878),CSTF1(rs16979884)
GO:0035060	GOCC	brahma complex	pleio	0.05593526	0.158555729984301	0.697645211930925	2	1781	14	1492	SMARCC2(rs7960225),ACTL6B(rs3757859)
GO:0097440	GOCC	apical dendrite	pleio	0.10073124	0.16031746031746	0.697980376577542	4	1779	17	293	MYO1D(rs56406939),OSBP2(rs136300),SEZ6(rs62068969),SLC4A10(rs72873645)
GO:1990023	GOCC	mitotic spindle midzone	cause	-0.04533378	0.16031746031746	0.726947944441538	2	2551	14	28	PRC1(rs4508401),KIF20B(rs17126655)
GO:0042995	GOCC	cell projection	cause	-5.7667568441	0.161084529505582	0.726947944441538	405	2148	2411	1055	BSN(rs9883000),DCC(rs12968428),SHANK3(rs9616945),DAG1(rs9871024),GABRA1(rs980791),MAGI2(rs67497467),PCDH9(rs1413573),CTNNA2(rs1434077),EYS(rs354365),MAGI1(rs34945136),CEP128(rs4016442),ATP2B2(rs58289070),ZDHHC5(rs11602109),CTNND1(rs80304923),LAMA2(rs9402104),NRXN1(rs17476536),ADCY2(rs76122614),PIEZO1(rs9925171),PTK7(rs6941837),ABHD17C(rs117422098),MAP4(rs1061003),ARAP3(rs2306339),OLFM1(rs11103667),PRSS12(rs74831531),EYS(rs961518)
GO:0001726	GOCC	ruffle	pleio	0.468052198	0.161084529505582	0.697980376577542	22	1761	184	1556	BLOC1S6(rs4337250),CFL1(rs654638),PACSIN1(rs6919434),MYO1C(rs2286872),PSD(rs148337160),PIP5K1C(rs4807495),RAB34(rs11545700),SPRY2(rs700397),KSR1(rs4795747),WWC1(rs72838326),CARMIL2(rs9972635),BCAR1(rs117388600),PARD6A(rs35356834),TLN2(rs62007064),EPB41L5(rs150980874),APC(rs67348312),ACTN1(rs181476),CYTH3(rs139468126),PLEKHO1(rs6693817),EPS8(rs12708368),WASF2(rs115195687),FGR(rs75794099)
GO:0044298	GOCC	cell body membrane	cause	-0.14552706	0.161084529505582	0.726947944441538	8	2545	32	334	ATP2B2(rs58289070),P2RY12(rs12489121),KCNC2(rs11180344),CADM2(rs7626127),ATP2B2(rs4684700),GRIA1(rs143976352),SLC4A8(rs11611519),KCNC3(rs11666146)
GO:0043197	GOCC	dendritic spine	cause	-0.780087923	0.162118780096308	0.726947944441538	50	2503	173	554	SHANK3(rs9616945),ATP2B2(rs58289070),CTNND1(rs80304923),LAMA2(rs9402104),ABHD17C(rs117422098),KCND3(rs197422),PALM(rs2238554),ABI2(rs2246849),TENM2(rs12523097),FARP1(rs9517299),PTPRO(rs56354312),NLGN1(rs583514),SHISA9(rs8047829),PTK2(rs13268718),STX4(rs9939417),SORCS2(rs4689673),MPP2(rs2537),PDE4B(rs526772),ATP2B2(rs4684700),PDE4B(rs55824844),GRIA1(rs143976352),LZTS1(rs148031435),SHANK2(rs79218369),TENM2(rs76989130),GPER1(rs12701969)
GO:0097649	GOCC	A axonemal microtubule	cause	-0.14825075	0.162379421221865	0.726947944441538	8	2545	38	1133	RIBC2(rs2272804),CFAP161(rs62035116),CFAP206(rs6912875),TEKT3(rs230893),PACRG(rs68144677),PACRG(rs56157187),CFAP206(rs34673243),CFAP52(rs7503761)
GO:0030141	GOCC	secretory granule	pleio	1.67390298	0.162640901771337	0.697980376577542	91	1692	899	1573	RAB5B(rs705699),ADGRG3(rs7190038),PRTN3(rs631822),CHRNB4(rs2904130),DOCK2(rs77558278),LGALS3(rs1009978),ITGAL(rs4243233),FLOT2(rs6505095),EXOC3(rs11749327),AMPD3(rs1870951),PHACTR2(rs9403513),NFAM1(rs2413687),VAT1(rs455055),ARC(rs28420666),PA2G4(rs773120),AOC1(rs1049748),ADGRE3(rs111999526),HSPD1(rs2564384),TBXA2R(rs2238632),TMPRSS12(rs4768939),RAB5C(rs9889776),IGF2R(rs73021669),AHSG(rs2070635),PTPRN2(rs117491364),RND2(rs73311417)
GO:0071013	GOCC	catalytic step 2 spliceosome	cause	-0.11974087	0.163430420711974	0.726947944441538	6	2547	91	1781	CWC22(rs4893886),ZCCHC8(rs7955513),RALY(rs6142099),PRPF6(rs147176547),HNRNPH1(rs13188643),SRSF1(rs2233911)
GO:0044306	GOCC	neuron projection terminus	cause	-0.3539717688	0.163695299837925	0.726947944441538	21	2532	128	1132	BSN(rs9883000),PRSS12(rs74831531),USH2A(rs185920786),CALB2(rs6499513),KCNC2(rs11180344),TANC1(rs55863936),GAD1(rs12185692),SCRG1(rs72694222),ACTG1(rs1135989),GPER1(rs12701969),GRIK3(rs822856),TH(rs77909323),GPER1(rs145904696),SLC32A1(rs6128821),PACSIN1(rs12202516),SLC4A8(rs11611519),KCNC3(rs11666146),CABP4(rs17501521),UNC13A(rs141614537),CPLX2(rs149521627),CALB2(rs6499509)
GO:0098688	GOCC	parallel fiber to Purkinje cell synapse	pleio	0.04996885	0.163961038961039	0.697980376577542	2	1781	19	1007	GPM6A(rs7677621),GPM6A(rs2333256)
GO:0032588	GOCC	trans-Golgi network membrane	pleio	0.38789997	0.165845648604269	0.697980376577542	18	1765	108	1477	LGR5(rs6582037),SCAMP5(rs11638576),SCAMP2(rs11630918),COG8(rs72795282),IGF2R(rs73021669),AP4E1(rs8034236),HTR7(rs77141476),SCAMP1(rs67689570),RABEPK(rs864882),CLTC(rs78680565),ARL1(rs137992287),VPS52(rs463749),COG2(rs114389872),CLIP3(rs148138352),ARFIP1(rs114380250),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518),AP1G1(rs76621365)
GO:0070820	GOCC	tertiary granule	pleio	0.25126909	0.165845648604269	0.697980376577542	11	1772	164	329	CHRNB4(rs2904130),LGALS3(rs1009978),ADGRE3(rs111999526),PTPRN2(rs117491364),CRISP3(rs77510514),PTPRN2(rs28788559),HP(rs4788458),CST3(rs55837531),VAMP8(rs62165907),GGH(rs78367902),LYZ(rs1800973)
GO:0032993	GOCC	protein-DNA complex	pleio	2.645100208	0.166942148760331	0.697980376577542	148	1635	1442	772	NFIC(rs34913708),RORB(rs10217594),FOXP1(rs62244881),BRD2(rs635688),SPDEF(rs11758529),STAT6(rs4759275),NPAS3(rs72680158),ZNF174(rs37813),NFKB2(rs12772374),SMARCC2(rs7960225),BEND3(rs73521749),BBX(rs62263345),BACH1(rs13051579),BACH1(rs13051579),PITX3(rs61057264),LDB1(rs35366855),HOXB7(rs2875820),HOXB9(rs2875820),AHRR(rs72717418),GATAD2A(rs34647936),HOXB3(rs4793944),FOXP2(rs79606018),PITX2(rs2276966),MAU2(rs9304960),RPAP2(rs12142556)
GO:0101002	GOCC	ficolin-1-rich granule	cause	-0.28632945	0.167495854063018	0.734454920810994	17	2536	185	1491	APEH(rs4855882),DYNLL1(rs686450),PTPRN2(rs10271690),DIAPH1(rs200183946),PTPRN2(rs12531243),HSP90AB1(rs9472238),PSMC3(rs2242511),ADAM8(rs79453662),ILF2(rs3862047),MMP9(rs3918256),RAC1(rs34566236),PTPRN2(rs150046801),PSMD3(rs9903987),PSMB7(rs4838170),GSTP1(rs1079719),GPI(rs8191406),COPB1(rs17566485)
GO:0032279	GOCC	asymmetric synapse	pleio	1.127572831	0.167774086378738	0.697980376577542	59	1724	335	342	GRIA1(rs78056779),KALRN(rs529967),PRKN(rs9458264),NECTIN3(rs7372838),IQSEC3(rs2650200),GRM3(rs274624),CHRNA3(rs2067808),ANKS1B(rs201430),PRKN(rs2024588),CTNND2(rs11747850),LRFN2(rs731575),ARC(rs28420666),GRIA1(rs56161084),NLGN1(rs115530495),PSD(rs148337160),DLG2(rs146985272),PRKCZ(rs3128319),ANKS1B(rs7302669),BNIP3(rs9971084),DNAJC6(rs7550429),PTPRT(rs372844490),RHEB(rs116935521),CTNND2(rs7445009),CDH2(rs17468226),NTRK2(rs145982077)
GO:0044309	GOCC	neuron spine	cause	-0.780087923	0.168053244592346	0.734454920810994	50	2503	175	1608	SHANK3(rs9616945),ATP2B2(rs58289070),CTNND1(rs80304923),LAMA2(rs9402104),ABHD17C(rs117422098),KCND3(rs197422),PALM(rs2238554),ABI2(rs2246849),TENM2(rs12523097),FARP1(rs9517299),PTPRO(rs56354312),NLGN1(rs583514),SHISA9(rs8047829),PTK2(rs13268718),STX4(rs9939417),SORCS2(rs4689673),MPP2(rs2537),PDE4B(rs526772),ATP2B2(rs4684700),PDE4B(rs55824844),GRIA1(rs143976352),LZTS1(rs148031435),SHANK2(rs79218369),TENM2(rs76989130),GPER1(rs12701969)
GO:0097545	GOCC	axonemal outer doublet	cause	-0.16571075	0.168053244592346	0.734454920810994	9	2544	40	1046	RIBC2(rs2272804),CFAP161(rs62035116),CFAP206(rs6912875),TEKT3(rs230893),CFAP100(rs73206891),PACRG(rs68144677),PACRG(rs56157187),CFAP206(rs34673243),CFAP52(rs7503761)
GO:0042613	GOCC	MHC class II protein complex	pleio	0.099950048	0.168333333333333	0.697980376577542	4	1779	17	29	HLA-DMA(rs580962),HLA-DMB(rs2071556),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
GO:0030027	GOCC	lamellipodium	pleio	0.420597927	0.168896321070234	0.697980376577542	20	1763	202	258	CFL1(rs654638),PARVA(rs72859092),PARVA(rs2288289),FLOT2(rs6505095),MYH10(rs62062532),DAG1(rs143719425),BRK1(rs7645759),CDH2(rs17468226),CTTNBP2NL(rs146761427),CARMIL2(rs9972635),NRBP1(rs780101),CTNNB1(rs62258384),BCAR1(rs117388600),APC(rs67348312),CARMIL1(rs75649083),FAM89B(rs80283068),EVL(rs748354),STX3(rs72931237),WASF2(rs115195687),INPPL1(rs529204687)
GO:0030018	GOCC	Z disc	pleio	0.237964916	0.168896321070234	0.697980376577542	11	1772	130	210	PARVA(rs72859092),PARVA(rs2288289),KCNN2(rs40179),SYNPO2(rs62327843),HOMER1(rs4443404),ACTN2(rs12119844),FHL2(rs4462802),CTNNB1(rs62258384),SYNPO2(rs75253557),ACTN1(rs181476),ANK3(rs184275325)
GO:0034358	GOCC	plasma lipoprotein particle	cause	-0.06285517	0.172649572649573	0.745274254064679	3	2550	36	1505	APOB(rs1469513),PLTP(rs373843106),PON1(rs3917469)
GO:0051233	GOCC	spindle midzone	cause	-0.04533378	0.172945205479452	0.745274254064679	2	2551	37	1938	PRC1(rs4508401),KIF20B(rs17126655)
GO:1904949	GOCC	ATPase complex	cause	-0.221830425	0.174137931034483	0.745274254064679	12	2541	150	1236	BCL7C(rs11864054),SMARCC1(rs7649393),DPF3(rs9323577),BCL11B(rs1257448),SRCAP(rs9928572),ACTR5(rs6071347),CDK2AP1(rs4759417),BCL7A(rs34906460),GATAD2B(rs12129468),DPF2(rs144367702),ATP5MGL(rs6519328),INO80C(rs117569917)
GO:0098686	GOCC	hippocampal mossy fiber to CA3 synapse	cause	-0.19912538	0.174137931034483	0.745274254064679	11	2542	43	1298	CTNND1(rs80304923),RAPGEF4(rs7584826),PTPRD(rs2181158),PTPRD(rs10977884),SHANK2(rs79218369),GPER1(rs12701969),C1QL3(rs73595371),GPER1(rs145904696),AKAP7(rs77145795),LRRTM2(rs80333248),SLC16A7(rs117288223)
GO:0005902	GOCC	microvillus	cause	-0.234745066	0.175043327556326	0.74528756990477	14	2539	100	1155	EXOC4(rs73156959),TEK(rs622232),ANKS4B(rs7191909),WWOX(rs12828),SLC27A4(rs9695920),SLC10A2(rs16961271),TGFB1(rs75621460),JAM3(rs34478348),AMN(rs1190226),ANKS4B(rs9933675),RDX(rs11525418),MYO1A(rs117599659),ICAM2(rs11655833),SLC10A2(rs80223863)
GO:0034702	GOCC	monoatomic ion channel complex	pleio	0.854578488	0.175347222222222	0.718888571700449	44	1739	343	1262	GRIA1(rs78056779),TRPC7(rs237614),CHRNB4(rs2904130),ANO1(rs875107),CHRNA3(rs2067808),CHRNA5(rs615470),KCNH4(rs939881),GABRB2(rs72813596),KCNQ1(rs756852),GRIA1(rs56161084),GABRA6(rs56234890),SCN4A(rs41280108),CACNA2D4(rs78967508),DLG2(rs146985272),CNTNAP2(rs7792711),CNTNAP2(rs113602558),KCNK10(rs61977022),PKD1L3(rs12926905),KCNQ4(rs374739654),GRIK4(rs12361023),KCNK12(rs6708696),KCNH2(rs1137617),GABRB1(rs12645665),KCNV1(rs746596),KCNIP4(rs78946948)
GO:0000323	GOCC	lytic vacuole	pleio	1.5983702693	0.176265270506108	0.718888571700449	86	1697	766	1799	MFSD1(rs6802844),CTSV(rs7037968),LRP1(rs11172113),NPC1(rs891386),RMC1(rs891386),HLA-DMA(rs580962),TCN2(rs2240433),PRTN3(rs631822),SLC30A4(rs2643718),GPC5(rs61975936),CP(rs34654392),AP5B1(rs67995174),NFAM1(rs2413687),VAT1(rs455055),SLC38A7(rs12448028),RB1CC1(rs57986088),PA2G4(rs773120),KCNQ1(rs756852),TMEM150C(rs11947117),RAB5C(rs9889776),VPS4A(rs55955633),HPS6(rs3737243),HLA-DMB(rs2071556),NBR1(rs71379212),CCT8(rs35416285)
GO:0016586	GOCC	RSC-type complex	pleio	0.05593526	0.176882661996497	0.718888571700449	2	1781	15	1367	SMARCC2(rs7960225),ACTL6B(rs3757859)
GO:0098688	GOCC	parallel fiber to Purkinje cell synapse	cause	-0.1577115658	0.17719298245614	0.750571300044983	9	2544	19	1007	ATP2B2(rs58289070),GRID2IP(rs74487555),CALB2(rs6499513),SCN8A(rs115692430),ATP2B2(rs4684700),GRID2(rs61686274),SLC16A7(rs117288223),GPM6A(rs145494020),CALB2(rs6499509)
GO:0016459	GOCC	myosin complex	pleio	0.212984573	0.178130511463845	0.718888571700449	9	1774	58	635	MYO1C(rs2286872),MYO1D(rs56406939),MYL6(rs1274298),MYL6B(rs12810816),MYO1A(rs4759272),MYH10(rs62062532),MYO15A(rs854766),MYO1H(rs3825393),MYH7B(rs8118978)
GO:0031967	GOCC	organelle envelope	pleio	2.204513348	0.178761061946903	0.718888571700449	122	1661	1290	715	SUOX(rs1081975),TRPC7(rs237614),SLC25A21(rs1403),CDK2(rs2069408),PRKN(rs9458264),NPC1(rs891386),COX5A(rs12148513),CUEDC2(rs12778231),SQOR(rs663992),SPIN1(rs9785203),LGALS3(rs1009978),NRXN1(rs11125325),PRKN(rs2024588),DUSP18(rs2078973),VAT1(rs455055),NDUFA13(rs7252888),RB1CC1(rs57986088),HSPD1(rs2564384),COQ10B(rs787991),GATM(rs1153852),MRPL33(rs13030345),VPS4A(rs55955633),TYRO3(rs28508151),FAF1(rs6672112),ATPAF2(rs80251201)
GO:0030175	GOCC	filopodium	cause	-0.354100684	0.179078014184397	0.754685916919959	22	2531	105	1794	DAG1(rs9871024),PALM(rs2238554),UTRN(rs6926377),ABI2(rs2246849),RAPH1(rs2246849),TENM2(rs12523097),FARP1(rs9517299),NLGN1(rs583514),SPATA13(rs73166339),TENM2(rs76989130),UBE2K(rs4975037),RDX(rs11525418),GAP43(rs3772928),UNC5C(rs28549280),HLA-G(rs1233331),TENM2(rs32405),FARP1(rs55848509),PPP1R9B(rs12953283),ITGA3(rs67217944),GPM6A(rs145494020),ENAH(rs79103792),B4GALT1(rs116887921)
GO:0098643	GOCC	banded collagen fibril	pleio	0.052705858	0.180679785330948	0.720163196827577	2	1781	12	1153	COL11A1(rs2061705),COL11A2(rs1799911)
GO:0005583	GOCC	fibrillar collagen trimer	pleio	0.052705858	0.181003584229391	0.720163196827577	2	1781	12	1712	COL11A1(rs2061705),COL11A2(rs1799911)
GO:0099572	GOCC	postsynaptic specialization	pleio	1.196885254	0.183636363636364	0.725585862466386	64	1719	352	24	GRIA1(rs78056779),KALRN(rs529967),PRKN(rs9458264),NECTIN3(rs7372838),IQSEC3(rs2650200),GRM3(rs274624),CHRNA3(rs2067808),ANKS1B(rs201430),PRKN(rs2024588),CTNND2(rs11747850),GABRB2(rs72813596),LRFN2(rs731575),ARC(rs28420666),GRIA1(rs56161084),NLGN1(rs115530495),PSD(rs148337160),GABRA6(rs56234890),DLG2(rs146985272),PRKCZ(rs3128319),ANKS1B(rs7302669),BNIP3(rs9971084),DNAJC6(rs7550429),PTPRT(rs372844490),RHEB(rs116935521),CTNND2(rs7445009)
GO:0043233	GOCC	organelle lumen	cause	-11.1040282722	0.183970856102004	0.771370188529215	804	1749	5629	1913	APEH(rs4855882),IP6K1(rs9870858),TRAIP(rs62260723),UBA7(rs58339610),CPS1(rs72934339),NPM1(rs11134697),FGF18(rs6887323),ECM1(rs13294),TARS2(rs7553867),PRPF3(rs2797653),RPRD2(rs9436112),MRPS21(rs580060),STAG1(rs9868120),PCCB(rs9812513),PHF2(rs10992790),DAG1(rs9871024),CADPS2(rs7777351),ERBB4(rs72948529),ADARB2(rs34314544),DDB2(rs3758667),CELF4(rs12967855),CWF19L2(rs11600026),NUFIP2(rs8614),MSLN(rs7202316),CIART(rs1122967)
GO:0005942	GOCC	phosphatidylinositol 3-kinase complex	pleio	0.102451157	0.184306569343066	0.725585862466386	4	1779	30	1134	ATG14(rs946059),SOCS4(rs8008134),PIK3R1(rs77119174),SOCS6(rs17809666)
GO:0072562	GOCC	blood microparticle	pleio	0.241439564	0.186003683241252	0.727318237831176	11	1772	143	751	C8A(rs682479),CP(rs34654392),CFB(rs2072633),AHSG(rs2070635),HPR(rs152838),HP(rs4788458),HSPA1A(rs1043620),HSPA1L(rs2075800),CLIC1(rs3131383),AGT(rs11568025),CFH(rs519839)
GO:0005773	GOCC	vacuole	pleio	1.7796587703	0.186691312384473	0.727318237831176	97	1686	862	1197	MFSD1(rs6802844),CTSV(rs7037968),LRP1(rs11172113),NPC1(rs891386),RMC1(rs891386),HLA-DMA(rs580962),TCN2(rs2240433),PRTN3(rs631822),ATG14(rs946059),SLC30A4(rs2643718),GPC5(rs61975936),CP(rs34654392),AP5B1(rs67995174),NFAM1(rs2413687),VAT1(rs455055),SLC38A7(rs12448028),ULK3(rs2290573),RB1CC1(rs57986088),PA2G4(rs773120),KCNQ1(rs756852),TMEM150C(rs11947117),RAB5C(rs9889776),VPS4A(rs55955633),HPS6(rs3737243),HLA-DMB(rs2071556)
GO:0044291	GOCC	cell-cell contact zone	cause	-0.296224738	0.186691312384473	0.778823353684721	18	2535	74	93	PCDH9(rs1413573),AJAP1(rs61765001),NRAP(rs4554804),ANK3(rs10509121),ANKRD23(rs1320149),ANK3(rs10761480),JAM3(rs34478348),DLG1(rs73210543),SCN2A(rs1867864),PCDH9(rs78639460),OBSL1(rs13010015),AKAP6(rs10129793),SLC2A1(rs113783409),TIAM1(rs2284496),CTNNA1(rs28745577),YWHAH(rs75783805),TIAM1(rs146178816),ANK2(rs72673410)
